Time Stamp,Capitl,Centrl,Dunwod,Genese,Hud Vl,Longil,Mhk Vl,Millwd,N.Y.C.,North,West,NYISO
3/6/2018 22:00,1490,1982,686,1157,1231,2427,910,342,5987,598,1858,18668
3/6/2018 23:00,1410,1889,637,1090,1148,2232,863,312,5609,586,1770,17546
3/7/2018 0:00,1378,1842,606,1056,1083,2093,836,290,5292,580,1724,16780
3/7/2018 1:00,1358,1807,587,1031,1051,2023,821,281,5077,576,1692,16304
3/7/2018 2:00,1352,1786,578,1016,1040,1982,817,280,4949,574,1677,16051
3/7/2018 3:00,1357,1787,574,1017,1041,1972,820,281,4899,574,1669,15991
3/7/2018 4:00,1388,1827,585,1044,1059,2011,841,288,4942,579,1690,16254
3/7/2018 5:00,1471,1940,621,1114,1119,2134,893,311,5196,595,1756,17150
3/7/2018 6:00,1620,2132,693,1229,1221,2366,985,349,5708,619,1884,18806
3/7/2018 7:00,1690,2233,751,1302,1279,2513,1034,371,6226,631,1979,20009
3/7/2018 8:00,1659,2217,753,1299,1280,2517,1033,370,6504,626,1980,20238
3/7/2018 9:00,1616,2200,758,1303,1274,2523,1038,364,6680,622,2000,20378
3/7/2018 10:00,1592,2185,764,1298,1265,2509,1027,359,6744,616,2012,20371
3/7/2018 11:00,1568,2154,758,1287,1258,2481,1011,352,6755,611,2009,20244
3/7/2018 12:00,1548,2129,753,1276,1240,2451,993,346,6737,603,1995,20071
3/7/2018 13:00,1541,2116,747,1268,1233,2430,982,342,6720,598,1996,19973
3/7/2018 14:00,1542,2099,746,1255,1234,2438,970,341,6687,593,1988,19893
3/7/2018 15:00,1564,2098,754,1251,1247,2493,967,347,6722,593,1977,20013
3/7/2018 16:00,1637,2148,777,1277,1299,2633,996,366,6821,605,2000,20559
3/7/2018 17:00,1753,2277,815,1356,1397,2861,1043,397,6978,620,2075,21572
3/7/2018 18:00,1769,2312,822,1385,1419,2907,1055,412,6898,622,2117,21718
3/7/2018 19:00,1735,2276,807,1359,1394,2844,1036,406,6742,620,2092,21311
3/7/2018 20:00,1679,2211,778,1322,1349,2741,1005,389,6548,612,2053,20687
3/7/2018 21:00,1589,2107,737,1261,1278,2580,964,365,6300,598,1995,19774
3/7/2018 22:00,1481,1974,677,1175,1182,2360,905,328,5945,582,1904,18513
3/7/2018 23:00,1393,1874,624,1110,1095,2154,857,296,5531,573,1814,17321
3/8/2018 0:00,1146,1505,524,888,903,1826,616,243,4843,481,1477,14452
3/8/2018 1:00,1113,1460,502,859,865,1739,594,233,4618,472,1440,13895
3/8/2018 2:00,1099,1432,491,841,848,1685,582,230,4485,466,1426,13585
3/8/2018 3:00,1095,1425,484,838,842,1663,576,229,4420,465,1418,13455
3/8/2018 4:00,1117,1455,490,860,855,1692,591,234,4451,471,1436,13652
3/8/2018 5:00,1192,1566,522,927,910,1805,641,255,4699,489,1495,14501
3/8/2018 6:00,1337,1746,586,1039,1008,2031,732,289,5210,518,1611,16107
3/8/2018 7:00,1410,1854,647,1117,1069,2191,784,308,5725,533,1705,17343
3/8/2018 8:00,1402,1856,656,1127,1082,2227,786,308,6038,531,1718,17731
3/8/2018 9:00,1436,1870,676,1145,1110,2283,789,308,6255,529,1757,18158
3/8/2018 10:00,1432,1877,689,1157,1118,2303,789,308,6342,528,1778,18321
3/8/2018 11:00,1422,1866,690,1157,1120,2308,783,305,6380,526,1786,18343
3/8/2018 12:00,1406,1852,690,1151,1111,2296,772,302,6385,524,1780,18269
3/8/2018 13:00,1399,1844,689,1149,1110,2297,765,302,6381,523,1789,18248
3/8/2018 14:00,1395,1833,687,1141,1111,2315,762,302,6360,518,1791,18215
3/8/2018 15:00,1402,1829,696,1140,1121,2354,763,307,6394,519,1783,18308
3/8/2018 16:00,1445,1882,710,1166,1162,2465,795,322,6476,532,1795,18750
3/8/2018 17:00,1494,1979,727,1225,1221,2613,849,347,6568,549,1851,19423
3/8/2018 18:00,1469,1989,712,1226,1212,2594,860,354,6402,550,1865,19233
3/8/2018 19:00,1425,1948,685,1195,1175,2499,835,343,6192,546,1835,18678
3/8/2018 20:00,1382,1887,657,1158,1136,2393,796,327,5969,541,1796,18042
3/8/2018 21:00,1331,1814,626,1110,1086,2263,757,307,5718,530,1770,17312
3/8/2018 22:00,1264,1724,588,1046,1022,2107,714,279,5436,519,1711,16410
3/8/2018 23:00,1195,1648,551,989,951,1944,672,252,5107,513,1642,15464
3/9/2018 0:00,1139,1630,512,950,891,1818,660,244,4878,501,1622,14845
3/9/2018 1:00,1108,1598,486,926,851,1726,642,233,4648,499,1590,14307
3/9/2018 2:00,1097,1584,471,914,835,1673,636,229,4504,499,1569,14011
3/9/2018 3:00,1102,1588,465,914,832,1646,640,228,4417,501,1560,13893
3/9/2018 4:00,1124,1611,468,929,842,1657,658,229,4406,507,1569,14000
3/9/2018 5:00,1168,1672,483,962,873,1712,687,240,4503,521,1603,14424
3/9/2018 6:00,1245,1753,508,1015,922,1826,730,254,4672,536,1659,15120
3/9/2018 7:00,1308,1835,543,1071,969,1932,780,269,4865,552,1718,15842
3/9/2018 8:00,1368,1904,583,1108,1022,2041,833,287,5118,567,1762,16593
3/9/2018 9:00,1473,1981,629,1162,1104,2169,892,297,5384,577,1817,17485
3/9/2018 10:00,1493,2010,655,1181,1136,2218,908,306,5593,582,1836,17918
3/9/2018 11:00,1491,2010,673,1181,1157,2248,910,311,5717,584,1833,18115
3/9/2018 12:00,1477,2000,677,1172,1162,2255,904,314,5792,580,1823,18156
3/9/2018 13:00,1468,1977,673,1161,1161,2271,897,313,5819,579,1815,18134
3/9/2018 14:00,1473,1969,672,1152,1164,2288,892,318,5838,577,1813,18156
3/9/2018 15:00,1497,1974,681,1152,1186,2350,898,328,5894,579,1814,18353
3/9/2018 16:00,1559,2023,702,1179,1236,2486,927,352,5996,590,1846,18896
3/9/2018 17:00,1637,2123,741,1253,1322,2696,974,389,6183,605,1947,19870
3/9/2018 18:00,1631,2138,740,1263,1327,2726,983,404,6216,606,1982,20016
3/9/2018 19:00,1602,2110,725,1236,1302,2653,964,397,6136,602,1954,19681
3/9/2018 20:00,1571,2069,709,1204,1266,2559,935,380,5998,596,1914,19201
3/9/2018 21:00,1530,2011,692,1161,1228,2449,906,358,5831,586,1868,18620
3/9/2018 22:00,1476,1932,662,1102,1169,2313,870,331,5631,576,1804,17866
3/9/2018 23:00,1411,1868,631,1049,1108,2174,829,308,5392,568,1735,17073
3/10/2018 0:00,1307,1822,595,1011,1035,2085,769,287,5200,554,1693,16358
3/10/2018 1:00,1270,1782,570,981,994,2007,743,276,5012,550,1657,15842
3/10/2018 2:00,1257,1761,552,965,975,1957,733,271,4875,550,1633,15529
3/10/2018 3:00,1259,1755,545,958,968,1936,732,271,4792,552,1621,15389
3/10/2018 4:00,1273,1764,549,966,977,1947,744,274,4777,557,1621,15449
3/10/2018 5:00,1300,1798,560,984,1003,1980,760,284,4837,568,1635,15709
3/10/2018 6:00,1348,1851,579,1013,1039,2035,793,297,4935,583,1664,16137
3/10/2018 7:00,1394,1922,603,1058,1074,2079,839,310,5029,599,1698,16605
3/10/2018 8:00,1451,1999,634,1093,1123,2151,894,322,5227,614,1731,17239
3/10/2018 9:00,1545,2057,672,1133,1174,2245,951,331,5478,620,1778,17984
3/10/2018 10:00,1552,2066,695,1145,1182,2282,958,337,5686,621,1790,18314
3/10/2018 11:00,1545,2056,705,1147,1182,2288,951,338,5802,619,1791,18424
3/10/2018 12:00,1524,2043,707,1147,1177,2291,940,337,5850,613,1781,18410
3/10/2018 13:00,1507,2017,699,1141,1164,2293,926,334,5856,608,1775,18320
3/10/2018 14:00,1506,1999,690,1135,1173,2308,915,333,5851,603,1770,18283
3/10/2018 15:00,1527,2008,692,1139,1202,2377,918,338,5887,604,1776,18468
3/10/2018 16:00,1595,2071,719,1175,1273,2518,960,361,6001,620,1819,19112
3/10/2018 17:00,1701,2230,774,1277,1389,2802,1029,404,6270,642,1942,20460
3/10/2018 18:00,1710,2279,786,1306,1416,2857,1048,423,6381,645,1994,20845
3/10/2018 19:00,1689,2251,777,1279,1395,2807,1033,420,6364,641,1976,20632
3/10/2018 20:00,1653,2193,763,1243,1354,2727,996,407,6289,632,1944,20201
3/10/2018 21:00,1587,2106,738,1193,1286,2589,954,383,6134,614,1892,19476
3/10/2018 22:00,1510,1999,693,1125,1208,2413,901,351,5898,598,1820,18516
3/10/2018 23:00,1441,1928,650,1072,1135,2247,863,321,5603,588,1754,17602
3/11/2018 0:00,1387,1874,625,1064,1076,2166,836,293,5318,593,1723,16955
3/11/2018 1:00,1364,1843,606,1040,1048,2102,823,287,5142,590,1704,16549
3/11/2018 3:00,1370,1833,595,1031,1036,2063,822,285,5009,589,1692,16325
3/11/2018 4:00,1383,1839,590,1032,1037,2052,827,284,4943,590,1690,16267
3/11/2018 5:00,1411,1894,597,1060,1059,2078,852,288,4970,596,1711,16516
3/11/2018 6:00,1474,1997,624,1125,1108,2160,894,305,5150,610,1771,17218
3/11/2018 7:00,1566,2144,664,1211,1180,2292,967,327,5482,633,1863,18329
3/11/2018 8:00,1631,2238,700,1285,1232,2399,1017,347,5801,647,1929,19226
3/11/2018 9:00,1655,2282,727,1305,1265,2477,1046,356,6109,650,1950,19822
3/11/2018 10:00,1679,2305,754,1335,1296,2560,1072,356,6347,654,1998,20356
3/11/2018 11:00,1670,2305,770,1339,1294,2598,1067,360,6527,655,2015,20600
3/11/2018 12:00,1658,2281,774,1335,1283,2611,1047,359,6620,653,2018,20639
3/11/2018 13:00,1626,2246,765,1329,1270,2592,1033,355,6610,644,1999,20469
3/11/2018 14:00,1627,2234,760,1321,1265,2573,1026,352,6618,636,1994,20406
3/11/2018 15:00,1635,2216,766,1307,1278,2575,1016,355,6610,630,1985,20373
3/11/2018 16:00,1654,2204,769,1299,1296,2643,1005,360,6666,632,1970,20498
3/11/2018 17:00,1714,2250,792,1316,1361,2779,1038,383,6778,645,1981,21037
3/11/2018 18:00,1810,2380,833,1393,1449,3011,1085,421,6998,664,2067,22111
3/11/2018 19:00,1813,2402,832,1408,1451,3038,1090,436,6971,667,2088,22196
3/11/2018 20:00,1778,2358,816,1378,1429,2963,1067,430,6831,661,2059,21770
3/11/2018 21:00,1724,2278,791,1331,1383,2846,1025,411,6639,649,2013,21090
3/11/2018 22:00,1632,2149,752,1264,1315,2676,980,383,6379,630,1954,20114
3/11/2018 23:00,1529,1992,696,1174,1225,2468,916,345,6037,611,1869,18862
3/12/2018 0:00,1447,1894,646,1107,1141,2269,866,312,5637,599,1782,17700
3/12/2018 1:00,1398,1853,613,1078,1078,2119,847,291,5314,597,1736,16924
3/12/2018 2:00,1374,1816,594,1053,1046,2046,832,283,5095,593,1703,16435
3/12/2018 3:00,1365,1794,585,1040,1035,2004,827,281,4964,591,1688,16174
3/12/2018 4:00,1370,1795,581,1042,1037,1993,829,282,4911,590,1681,16111
3/12/2018 5:00,1400,1835,591,1071,1056,2031,849,290,4950,594,1702,16369
3/12/2018 6:00,1481,1947,628,1143,1120,2155,900,313,5202,607,1768,17264
3/12/2018 7:00,1629,2135,701,1259,1226,2391,992,352,5713,627,1893,18918
3/12/2018 8:00,1700,2238,759,1334,1288,2540,1042,374,6225,637,1986,20123
3/12/2018 9:00,1674,2226,763,1331,1291,2540,1041,372,6496,632,1984,20350
3/12/2018 10:00,1650,2215,767,1334,1287,2546,1031,363,6663,628,2004,20488
3/12/2018 11:00,1624,2201,772,1327,1275,2529,1020,357,6725,623,2014,20467
3/12/2018 12:00,1597,2172,764,1311,1260,2493,1003,350,6726,619,2005,20300
3/12/2018 13:00,1575,2144,758,1295,1242,2459,985,344,6709,612,1986,20109
3/12/2018 14:00,1564,2135,753,1289,1232,2453,974,340,6690,607,1984,20021
3/12/2018 15:00,1562,2117,752,1276,1235,2477,964,340,6658,603,1972,19956
3/12/2018 16:00,1585,2117,761,1273,1251,2536,964,346,6703,603,1962,20101
3/12/2018 17:00,1656,2167,782,1298,1305,2675,995,366,6810,614,1987,20655
3/12/2018 18:00,1763,2286,823,1375,1402,2883,1047,398,6963,626,2065,21631
3/12/2018 19:00,1775,2316,832,1403,1425,2918,1061,415,6884,627,2106,21762
3/12/2018 20:00,1741,2276,817,1375,1399,2853,1038,410,6728,625,2081,21343
3/12/2018 21:00,1687,2209,790,1336,1358,2751,1003,395,6533,617,2042,20721
3/12/2018 22:00,1600,2107,751,1273,1289,2591,958,371,6288,605,1984,19817
3/12/2018 23:00,1494,1975,691,1186,1193,2372,896,334,5932,591,1893,18557
3/13/2018 0:00,1408,1875,637,1118,1104,2162,847,302,5514,583,1802,17352
3/13/2018 1:00,1378,1837,610,1084,1052,2046,834,291,5241,577,1749,16699
3/13/2018 2:00,1359,1804,591,1059,1021,1976,822,284,5034,573,1720,16243
3/13/2018 3:00,1354,1786,583,1046,1008,1935,820,283,4907,572,1707,16001
3/13/2018 4:00,1361,1789,581,1050,1009,1929,824,285,4867,573,1704,15972
3/13/2018 5:00,1394,1831,593,1080,1030,1972,846,293,4919,579,1726,16263
3/13/2018 6:00,1478,1946,634,1155,1097,2104,901,318,5189,598,1802,17222
3/13/2018 7:00,1630,2136,714,1277,1213,2357,995,356,5740,625,1938,18981
3/13/2018 8:00,1705,2237,777,1354,1278,2519,1047,380,6299,639,2038,20273
3/13/2018 9:00,1685,2227,778,1351,1281,2529,1048,379,6615,634,2043,20570
3/13/2018 10:00,1680,2216,782,1358,1290,2540,1043,378,6813,630,2064,20794
3/13/2018 11:00,1660,2206,784,1356,1271,2520,1034,372,6891,625,2070,20789
3/13/2018 12:00,1638,2180,774,1343,1255,2492,1016,364,6916,621,2058,20657
3/13/2018 13:00,1615,2157,767,1328,1234,2462,1000,357,6907,614,2030,20471
3/13/2018 14:00,1603,2146,763,1320,1225,2456,992,352,6904,608,2024,20393
3/13/2018 15:00,1601,2131,760,1306,1236,2492,983,352,6891,604,2012,20368
3/13/2018 16:00,1618,2133,772,1304,1262,2562,982,358,6936,604,1996,20527
3/13/2018 17:00,1682,2185,799,1328,1326,2717,1013,377,7044,617,2017,21105
3/13/2018 18:00,1783,2303,844,1403,1430,2963,1064,405,7232,632,2099,22158
3/13/2018 19:00,1795,2334,856,1424,1459,3024,1077,420,7178,634,2136,22337
3/13/2018 20:00,1763,2296,843,1394,1441,2965,1057,416,7032,631,2110,21948
3/13/2018 21:00,1717,2231,818,1353,1409,2876,1024,403,6846,622,2069,21368
3/13/2018 22:00,1638,2132,778,1286,1349,2729,981,383,6610,607,2004,20497
3/13/2018 23:00,1537,1996,716,1194,1261,2516,919,348,6262,589,1905,19243
3/14/2018 0:00,1454,1894,660,1124,1178,2312,868,317,5850,579,1804,18040
3/14/2018 1:00,1118,1627,513,950,894,1818,660,244,4915,497,1623,14859
3/14/2018 2:00,1088,1598,487,927,853,1723,642,233,4682,496,1592,14321
3/14/2018 3:00,1078,1586,472,916,836,1669,637,229,4536,496,1571,14026
3/14/2018 4:00,1083,1592,466,917,833,1641,641,227,4450,499,1565,13914
3/14/2018 5:00,1107,1617,468,933,844,1651,659,228,4438,505,1575,14025
3/14/2018 6:00,1154,1681,482,968,876,1703,688,238,4529,519,1611,14449
3/14/2018 7:00,1233,1760,505,1021,922,1817,731,251,4688,534,1668,15130
3/14/2018 8:00,1298,1843,540,1078,969,1925,780,265,4877,550,1728,15853
3/14/2018 9:00,1360,1912,580,1115,1026,2038,832,282,5130,565,1773,16613
3/14/2018 10:00,1459,1987,623,1172,1108,2164,893,291,5398,577,1828,17500
3/14/2018 11:00,1477,2012,648,1189,1141,2219,906,299,5604,581,1848,17924
3/14/2018 12:00,1470,2006,665,1187,1156,2245,905,305,5723,583,1848,18093
3/14/2018 13:00,1457,1994,667,1178,1157,2255,897,306,5795,580,1835,18121
3/14/2018 14:00,1449,1969,662,1164,1148,2277,890,305,5818,578,1829,18089
3/14/2018 15:00,1453,1960,662,1155,1145,2298,883,309,5832,575,1826,18098
3/14/2018 16:00,1477,1964,671,1153,1163,2360,888,319,5886,577,1826,18284
3/14/2018 17:00,1544,2010,696,1176,1216,2496,916,345,5997,587,1860,18843
3/14/2018 18:00,1635,2109,743,1247,1313,2723,962,385,6211,603,1959,19890
3/14/2018 19:00,1638,2131,748,1258,1330,2761,974,402,6270,606,1994,20112
3/14/2018 20:00,1611,2112,736,1234,1314,2694,960,395,6203,603,1966,19828
3/14/2018 21:00,1583,2079,719,1208,1282,2604,936,379,6074,599,1927,19390
3/14/2018 22:00,1542,2028,701,1169,1247,2494,913,359,5913,591,1882,18839
3/14/2018 23:00,1487,1954,672,1113,1191,2360,882,333,5718,583,1818,18111
3/15/2018 0:00,1423,1894,643,1061,1133,2225,845,312,5486,576,1749,17347
3/15/2018 1:00,1325,1847,611,1017,1064,2146,783,295,5323,562,1700,16673
3/15/2018 2:00,1291,1807,587,987,1026,2070,757,285,5140,559,1663,16172
3/15/2018 3:00,1280,1788,570,971,1008,2022,747,281,5004,559,1640,15870
3/15/2018 4:00,1283,1784,564,965,1002,2001,748,281,4921,562,1628,15739
3/15/2018 5:00,1299,1794,568,973,1010,2013,761,284,4904,568,1629,15803
3/15/2018 6:00,1327,1831,579,992,1036,2044,778,294,4958,579,1645,16063
3/15/2018 7:00,1382,1890,598,1022,1073,2095,815,308,5044,596,1675,16498
3/15/2018 8:00,1423,1962,622,1068,1104,2134,860,320,5125,610,1710,16938
3/15/2018 9:00,1470,2035,648,1103,1143,2190,911,329,5308,624,1742,17503
3/15/2018 10:00,1564,2088,677,1143,1171,2253,961,333,5515,629,1782,18116
3/15/2018 11:00,1567,2091,693,1150,1170,2273,963,335,5710,628,1788,18368
3/15/2018 12:00,1556,2069,700,1152,1166,2269,952,334,5831,626,1789,18444
3/15/2018 13:00,1530,2050,701,1151,1162,2270,938,333,5880,618,1780,18413
3/15/2018 14:00,1512,2015,696,1143,1158,2284,923,331,5902,611,1775,18350
3/15/2018 15:00,1510,1995,694,1136,1174,2328,911,332,5916,605,1777,18378
3/15/2018 16:00,1532,2004,698,1141,1209,2411,913,339,5964,607,1781,18599
3/15/2018 17:00,1596,2067,726,1179,1281,2569,957,362,6081,622,1827,19267
3/15/2018 18:00,1698,2238,783,1281,1402,2849,1028,407,6358,645,1952,20641
3/15/2018 19:00,1709,2296,797,1311,1430,2898,1050,428,6473,649,2006,21047
3/15/2018 20:00,1694,2277,788,1287,1410,2846,1039,425,6452,646,1987,20851
3/15/2018 21:00,1664,2223,774,1251,1368,2762,1004,411,6370,638,1957,20422
3/15/2018 22:00,1604,2138,748,1202,1298,2619,963,387,6201,622,1906,19688
3/15/2018 23:00,1530,2030,702,1134,1220,2441,910,354,5956,607,1832,18716
3/16/2018 0:00,1463,1960,659,1080,1148,2274,874,324,5660,598,1766,17806
3/16/2018 1:00,1397,1913,641,1075,1097,2198,864,298,5394,609,1738,17224
3/16/2018 2:00,1374,1882,621,1051,1070,2132,852,291,5217,606,1718,16814
3/16/2018 3:00,1379,1872,611,1041,1058,2092,851,289,5079,606,1706,16584
3/16/2018 4:00,1391,1878,605,1042,1060,2080,856,288,5010,605,1703,16518
3/16/2018 5:00,1418,1936,612,1072,1082,2106,881,292,5037,610,1723,16769
3/16/2018 6:00,1480,2043,639,1139,1130,2187,923,308,5220,623,1786,17478
3/16/2018 7:00,1570,2198,680,1229,1201,2324,995,331,5556,644,1879,18607
3/16/2018 8:00,1632,2295,716,1304,1252,2432,1044,350,5874,656,1945,19500
3/16/2018 9:00,1654,2333,742,1324,1283,2520,1069,357,6187,658,1966,20093
3/16/2018 10:00,1676,2349,768,1353,1308,2617,1082,354,6414,660,2011,20592
3/16/2018 11:00,1670,2343,786,1358,1303,2653,1075,358,6580,661,2030,20817
3/16/2018 12:00,1661,2314,783,1353,1289,2640,1054,355,6660,658,2032,20799
3/16/2018 13:00,1626,2274,776,1342,1280,2607,1038,351,6654,648,2011,20607
3/16/2018 14:00,1623,2255,773,1332,1272,2610,1029,350,6658,639,2003,20544
3/16/2018 15:00,1624,2230,774,1315,1279,2625,1017,351,6639,635,1992,20481
3/16/2018 16:00,1637,2216,775,1308,1295,2677,1005,356,6690,636,1976,20571
3/16/2018 17:00,1691,2261,798,1323,1359,2786,1039,378,6801,648,1984,21068
3/16/2018 18:00,1783,2398,841,1401,1445,3009,1087,418,7027,665,2071,22145
3/16/2018 19:00,1782,2419,841,1414,1448,3029,1090,434,6998,667,2088,22210
3/16/2018 20:00,1746,2368,824,1382,1424,2952,1066,427,6847,661,2057,21754
3/16/2018 21:00,1692,2281,797,1332,1375,2837,1020,407,6645,649,2009,21044
3/16/2018 22:00,1599,2142,756,1264,1305,2668,972,379,6375,630,1945,20035
3/16/2018 23:00,1495,1977,699,1171,1212,2460,906,339,6018,612,1855,18744
3/17/2018 0:00,1413,1872,647,1101,1126,2258,855,306,5602,600,1765,17545
3/17/2018 1:00,1363,1818,611,1065,1055,2091,842,286,5262,599,1722,16714
3/17/2018 2:00,1338,1777,591,1037,1021,2015,827,277,5043,595,1691,16212
3/17/2018 3:00,1327,1751,582,1021,1007,1970,821,275,4912,593,1675,15934
3/17/2018 4:00,1329,1748,577,1020,1006,1959,820,275,4861,591,1667,15853
3/17/2018 5:00,1356,1786,586,1047,1023,1997,836,282,4898,593,1686,16090
3/17/2018 6:00,1432,1895,621,1118,1082,2121,882,304,5145,603,1747,16950
3/17/2018 7:00,1573,2086,690,1233,1182,2357,968,340,5648,619,1869,18565
3/17/2018 8:00,1644,2190,748,1310,1245,2515,1015,362,6164,626,1961,19780
3/17/2018 9:00,1624,2179,754,1310,1257,2531,1015,361,6445,623,1964,20063
3/17/2018 10:00,1603,2168,764,1315,1267,2556,998,354,6628,620,1992,20265
3/17/2018 11:00,1586,2160,770,1312,1261,2546,991,350,6694,618,2010,20298
3/17/2018 12:00,1568,2139,765,1301,1253,2517,979,344,6710,614,2009,20199
3/17/2018 13:00,1553,2116,761,1289,1238,2483,964,339,6699,610,1995,20047
3/17/2018 14:00,1545,2106,757,1284,1231,2472,956,337,6689,606,1997,19980
3/17/2018 15:00,1542,2093,755,1275,1235,2485,949,337,6665,603,1989,19928
3/17/2018 16:00,1560,2094,766,1271,1252,2542,949,344,6711,603,1980,20072
3/17/2018 17:00,1627,2145,790,1295,1307,2684,979,365,6819,610,1999,20620
3/17/2018 18:00,1726,2262,827,1368,1398,2893,1029,396,6971,619,2068,21557
3/17/2018 19:00,1731,2289,832,1391,1415,2929,1039,411,6892,620,2099,21648
3/17/2018 20:00,1694,2247,815,1362,1387,2863,1015,405,6740,617,2071,21216
3/17/2018 21:00,1638,2179,787,1325,1344,2763,980,389,6549,610,2033,20597
3/17/2018 22:00,1551,2075,747,1264,1276,2608,933,364,6310,599,1976,19703
3/17/2018 23:00,1448,1944,688,1177,1183,2392,872,327,5964,587,1887,18469
3/18/2018 0:00,1363,1843,635,1110,1096,2184,825,295,5550,579,1796,17276
3/18/2018 1:00,1323,1799,600,1072,1039,2047,808,280,5217,566,1735,16486
3/18/2018 2:00,1302,1766,580,1047,1007,1974,796,272,5001,561,1703,16009
3/18/2018 3:00,1297,1748,571,1035,994,1931,793,270,4873,559,1686,15757
3/18/2018 4:00,1304,1752,568,1039,994,1924,796,272,4828,560,1681,15718
3/18/2018 5:00,1337,1796,579,1069,1014,1966,819,280,4874,566,1702,16002
3/18/2018 6:00,1422,1915,617,1145,1081,2096,875,302,5136,583,1774,16946
3/18/2018 7:00,1579,2111,696,1268,1198,2346,973,340,5673,609,1909,18702
3/18/2018 8:00,1656,2215,760,1345,1263,2512,1027,364,6225,623,2010,20000
3/18/2018 9:00,1639,2204,766,1343,1265,2529,1028,364,6536,621,2016,20311
3/18/2018 10:00,1641,2193,778,1350,1272,2540,1024,364,6723,618,2040,20543
3/18/2018 11:00,1625,2182,784,1350,1252,2530,1016,361,6800,616,2050,20566
3/18/2018 12:00,1608,2159,779,1339,1238,2507,1001,356,6827,614,2043,20471
3/18/2018 13:00,1591,2138,777,1326,1219,2487,986,351,6824,610,2022,20331
3/18/2018 14:00,1586,2130,777,1322,1211,2486,979,350,6826,608,2023,20298
3/18/2018 15:00,1594,2119,777,1313,1227,2520,972,350,6820,606,2015,20313
3/18/2018 16:00,1618,2126,790,1311,1257,2592,975,358,6871,607,2001,20506
3/18/2018 17:00,1690,2182,819,1336,1323,2749,1009,379,6988,620,2023,21118
3/18/2018 18:00,1796,2301,864,1411,1436,2997,1068,409,7182,637,2104,22205
3/18/2018 19:00,1813,2335,875,1433,1469,3053,1084,423,7133,641,2147,22406
3/18/2018 20:00,1781,2301,862,1403,1452,2988,1066,419,6991,639,2121,22023
3/18/2018 21:00,1734,2236,836,1362,1420,2894,1034,407,6810,632,2080,21445
3/18/2018 22:00,1656,2138,797,1295,1360,2741,987,386,6575,619,2021,20575
3/18/2018 23:00,1557,2003,737,1203,1271,2524,926,353,6232,604,1927,19337
3/19/2018 0:00,1471,1900,681,1132,1184,2317,874,321,5814,594,1828,18116
3/19/2018 1:00,1399,1840,639,1088,1113,2198,838,299,5449,570,1763,17196
3/19/2018 2:00,1374,1803,619,1061,1081,2126,822,291,5227,564,1728,16696
3/19/2018 3:00,1367,1784,610,1047,1070,2084,817,289,5097,563,1710,16438
3/19/2018 4:00,1372,1787,607,1048,1071,2075,821,290,5041,564,1703,16379
3/19/2018 5:00,1403,1828,617,1076,1091,2116,843,298,5080,570,1724,16646
3/19/2018 6:00,1486,1943,655,1151,1156,2246,898,321,5334,588,1795,17573
3/19/2018 7:00,1643,2140,730,1274,1270,2491,997,360,5852,617,1932,19306
3/19/2018 8:00,1713,2242,789,1352,1331,2646,1049,384,6378,632,2035,20551
3/19/2018 9:00,1683,2230,791,1350,1329,2638,1049,382,6652,627,2043,20774
